"genre_name","movie_title","revenue","release_date","rolling_avg_revenue"
"Drama","After.Life","3606395","2010-04-09","2495129.333333333333"
"Drama","The Debt","45636368","2010-04-11","16414254.333333333333"
"Drama","Beneath Hill 60","0","2010-04-15","16414254.333333333333"
"Drama","Gunless","0","2010-04-30","15212122.666666666667"
"Drama","Housefull","0","2010-04-30","0.00000000000000000000"
"Drama","Charlie St. Cloud","48190704","2010-05-01","16063568.000000000000"
"Drama","Four Lions","4270000","2010-05-07","17486901.333333333333"
"Drama","The Switch","49830607","2010-05-11","34097103.666666666667"
"Drama","Letters to Juliet","0","2010-05-14","18033535.666666666667"
"Drama","Just Wright","21520719","2010-05-14","23783775.333333333333"
"Drama","Princess Kaiulani","771499","2010-05-14","7430739.333333333333"
"Drama","The Reef","0","2010-05-15","7430739.333333333333"
"Drama","Des hommes et des dieux","41424067","2010-05-18","14065188.666666666667"
"Drama","Carlos","871279","2010-05-19","14098448.666666666667"
"Drama","Tracker","0","2010-05-20","14098448.666666666667"
"Drama","Fair Game","24188922","2010-05-20","8353400.333333333333"
"Drama","Anderson's Cross","0","2010-05-20","8062974.000000000000"
"Drama","Kites","0","2010-05-21","8062974.000000000000"
"Drama","You Will Meet a Tall Dark Stranger","0","2010-05-23","0.00000000000000000000"
"Drama","Sex and the City 2","288347692","2010-05-26","96115897.333333333333"
"Drama","Nannerl, la soeur de Mozart","0","2010-06-09","96115897.333333333333"
"Drama","Winter's Bone","13831503","2010-06-11","100726398.333333333333"
"Drama","Cyrus","0","2010-06-18","4610501.000000000000"
"Drama","Jonah Hex","10539000","2010-06-18","8123501.000000000000"
"Drama","Monsters","4242978","2010-06-18","4927326.000000000000"
"Drama","The Twilight Saga: Eclipse","698491347","2010-06-23","237757775.00000000"
"Drama","Love Ranch","0","2010-06-30","234244775.00000000"
"Drama","It's Kind of a Funny Story","6491240","2010-07-06","234994195.66666667"
"Drama","The Kids Are All Right","34705850","2010-07-09","13732363.333333333333"
"Drama","Rubber","98017","2010-07-09","13765035.666666666667"
"Drama","The Sorcerer's Apprentice","215283742","2010-07-13","83362536.333333333333"
"Drama","Amigo","0","2010-07-14","71793919.666666666667"
"Drama","Step Up 3D","159291809","2010-08-04","124858517.000000000000"
"Drama","Flipped","1755212","2010-08-06","53682340.333333333333"
"Drama","Eat Pray Love","204594016","2010-08-12","121880345.666666666667"
"Drama","Secretariat","60251371","2010-08-20","88866866.333333333333"
"Drama","Takers","69055695","2010-08-26","111300360.666666666667"
"Drama","The Last Exorcism","67738090","2010-08-27","65681718.666666666667"
"Drama","The American","65464324","2010-08-31","67419369.666666666667"
"Drama","Going the Distance","42045846","2010-09-01","58416086.666666666667"
"Drama","Wall Street: Money Never Sleeps","134748021","2010-09-02","80752730.333333333333"
"Drama","Somewhere","0","2010-09-03","58931289.000000000000"
"Drama","Incendies","7103838","2010-09-04","47283953.000000000000"
"Drama","Meek's Cutoff","876302","2010-09-05","2660046.666666666667"
"Drama","The King's Speech","414211549","2010-09-06","140730563.00000000"
"Drama","Super","324138","2010-09-09","138470663.00000000"
"Drama","Trust","120000","2010-09-10","138218562.33333333"
"Drama","The Conspirator","15478800","2010-09-10","5307646.000000000000"
"Drama","Beginners","5332926","2010-09-11","6977242.000000000000"
"Drama","Made in Dagenham","0","2010-09-11","6937242.000000000000"
"Drama","Brighton Rock","0","2010-09-13","1777642.000000000000"
"Drama","The Town","154026136","2010-09-15","51342045.333333333333"
"Drama","Never Let Me Go","9455232","2010-09-15","54493789.333333333333"
"Drama","Elle s'appelait Sarah","17511906","2010-09-16","60331091.333333333333"
"Drama","Casino Jack","1083683","2010-09-16","9350273.666666666667"
"Drama","Buried","19152480","2010-09-24","12582689.666666666667"
"Drama","Stake Land","33245","2010-09-30","6756469.333333333333"
"Drama","The Social Network","224920315","2010-09-30","81368680.000000000000"
"Drama","Let Me In","24145613","2010-10-01","83033057.666666666667"
"Drama","Lies in Plain Sight","0","2010-10-03","83021976.000000000000"
"Drama","Rust","0","2010-10-07","8048537.666666666667"
"Drama","Stone","9479718","2010-10-07","3159906.000000000000"
"Drama","My Soul to Take","19829957","2010-10-08","9769891.666666666667"
"Drama","Hereafter","105197635","2010-10-15","44835770.000000000000"
"Drama","Everything Must Go","2614773","2010-10-15","42547455.000000000000"
"Drama","N-Secure","2592808","2010-10-15","36801738.666666666667"
"Drama","Les petits mouchoirs","48531470","2010-10-20","17913017.000000000000"
"Drama","Biutiful","25147786","2010-10-20","25424021.333333333333"
"Drama","Barney's Version","8454301","2010-10-26","27377852.333333333333"
"Drama","Welcome to the Rileys","42145","2010-10-29","11214744.000000000000"
"Drama","Due Date","211780824","2010-11-04","73425756.666666666667"
"Drama","For Colored Girls","37000000","2010-11-05","82940989.666666666667"
"Drama","Another Year","18124262","2010-11-05","88968362.000000000000"
"Drama","127 Hours","35692920","2010-11-05","30272394.000000000000"
"Drama","Tiny Furniture","416498","2010-11-12","18077893.333333333333"
"Drama","The Next Three Days","51148651","2010-11-18","29086023.000000000000"
"Drama","Love & Other Drugs","102820008","2010-11-22","51461719.000000000000"
"Drama","Burlesque","89519773","2010-11-23","81162810.666666666667"
"Drama","Faster","23081726","2010-11-23","71807169.000000000000"
"Drama","Le Nom des gens","0","2010-11-24","37533833.000000000000"
"Drama","The Christmas Bunny","0","2010-11-28","7693908.666666666667"
"Drama","Black Swan","327803731","2010-12-02","109267910.333333333333"
"Drama","All Good Things","0","2010-12-03","109267910.333333333333"
"Drama","The Tempest","346594","2010-12-10","109383441.666666666667"
"Drama","Rabbit Hole","5129058","2010-12-16","1825217.333333333333"
"Drama","How Do You Know","48668907","2010-12-17","18048186.333333333333"
"Drama","The Fighter","93617009","2010-12-17","49138324.666666666667"
"Drama","True Grit","252276927","2010-12-22","131520947.666666666667"
"Drama","Country Strong","20529194","2010-12-22","122141043.333333333333"
"Drama","Drei","2611555","2010-12-23","91805892.000000000000"
"Drama","Blue Valentine","16566240","2010-12-27","13235663.000000000000"
"Drama","The Dilemma","67112664","2011-01-13","28763486.333333333333"
"Drama","Beastly","43165571","2011-01-21","42281491.666666666667"
"Drama","Sound of My Voice","0","2011-01-22","36759411.666666666667"
"Drama","The Rite","96047633","2011-01-28","46404401.333333333333"
"Drama","The Roommate","40492759","2011-02-04","45513464.000000000000"
"Drama","The Beaver","970816","2011-02-11","45837069.333333333333"
"Drama","Mooz-lum","330048","2011-02-11","13931207.666666666667"
"Drama","The Devil's Double","5728213","2011-02-11","2343025.666666666667"
"Drama","Coriolanus","1072602","2011-02-14","2376954.333333333333"
"Drama","Arthur Christmas","0","2011-02-22","2266938.333333333333"
"Drama","The Grace Card","2295733","2011-02-25","1122778.333333333333"
"Drama","One Day","59389433","2011-03-02","20561722.000000000000"
"Drama","Take Me Home Tonight","6928068","2011-03-04","22871078.000000000000"
"Drama","Water for Elephants","114156230","2011-03-15","60157910.333333333333"
"Drama","جدایی نادر از سیمین","0","2011-03-15","40361432.666666666667"
"Drama","The Lincoln Lawyer","85412898","2011-03-17","66523042.666666666667"
"Drama","Submarine","864659","2011-03-18","28759185.666666666667"
"Drama","There Be Dragons","0","2011-03-25","28759185.666666666667"
"Drama","The 5th Quarter","399611","2011-03-25","421423.333333333333"
"Drama","Soul Surfer","47088990","2011-04-08","15829533.666666666667"
"Drama","Le bonheur d'Elza","0","2011-04-11","15829533.666666666667"
"Drama","5 Days of War","17479","2011-04-14","15702156.333333333333"
"Drama","Dum Maaro Dum","0","2011-04-22","5826.3333333333333333"
"Drama","Something Borrowed","59901913","2011-05-05","19973130.666666666667"
"Drama","Go for It!","0","2011-05-13","19967304.333333333333"
"Drama","The Artist","133432856","2011-05-15","64444923.000000000000"
"Drama","Le Havre","0","2011-05-17","44477618.666666666667"
"Drama","The Tree of Life","54674226","2011-05-18","62702360.666666666667"
"Drama","Melancholia","21817298","2011-05-26","25497174.666666666667"
"Drama","August","0","2011-06-09","25497174.666666666667"
"Drama","Beat the World","0","2011-06-10","7272432.666666666667"
"Drama","My Last Day Without You","0","2011-06-11","0.00000000000000000000"
"Drama","The Art of Getting By","1406224","2011-06-17","468741.333333333333"
"Drama","A Better Life","1759252","2011-06-24","1055158.666666666667"
"Drama","Larry Crowne","36160375","2011-06-30","13108617.000000000000"
"Drama","辛亥革命","108348","2011-07-03","12675991.666666666667"
"Drama","Snow Flower and the Secret Fan","1332231","2011-07-15","12533651.333333333333"
"Drama","Salvation Boulevard","0","2011-07-15","480193.000000000000"
"Drama","Another Earth","1776935","2011-07-22","1036388.666666666667"
"Drama","Colombiana","60965854","2011-07-27","20914263.000000000000"
"Drama","Crazy, Stupid, Love.","142851197","2011-07-29","68531328.666666666667"
"Drama","Rise of the Planet of the Apes","482860185","2011-08-03","228892412.00000000"
"Drama","Red Dog","0","2011-08-04","208570460.66666667"
"Drama","Drive","78054825","2011-08-06","186971670.00000000"
"Drama","The Help","124272124","2011-08-09","67442316.333333333333"
"Drama","Griff the Invisible","0","2011-08-19","67442316.333333333333"
"Drama","Circumstance","0","2011-08-26","41424041.333333333333"
"Drama","Our Idiot Brother","17273593","2011-08-26","5757864.333333333333"
"Drama","Redemption Road","0","2011-08-26","5757864.333333333333"
"Drama","Higher Ground","841733","2011-08-26","6038442.000000000000"
"Drama","Contagion","137551594","2011-09-08","46131109.000000000000"
"Drama","The Descendants","177243185","2011-09-09","105212170.666666666667"
"Drama","Warrior","23057115","2011-09-09","112617298.000000000000"
"Drama","Killer Joe","3665069","2011-09-10","67988456.333333333333"
"Drama","Your Sister's Sister","3200000","2011-09-11","9974061.333333333333"
"Drama","Never Back Down 2: The Beatdown","0","2011-09-13","2288356.333333333333"
"Drama","Jeff, Who Lives at Home","4417580","2011-09-13","2539193.333333333333"
"Drama","Q","0","2011-09-14","1472526.666666666667"
"Drama","Carnage","27603069","2011-09-16","10673549.666666666667"
"Drama","Tinker Tailor Soldier Spy","0","2011-09-16","9201023.000000000000"
"Drama","Straw Dogs","10324441","2011-09-16","12642503.333333333333"
"Drama","Samsara","0","2011-09-16","3441480.333333333333"
"Drama","Winnie Mandela","0","2011-09-16","3441480.333333333333"
"Drama","Moneyball","110206216","2011-09-22","36735405.333333333333"
"Drama","Weekend","469947","2011-09-22","36892054.333333333333"
"Drama","Dolphin Tale","95404397","2011-09-23","68693520.000000000000"
"Drama","The Ides of March","75993061","2011-09-24","57289135.000000000000"
"Drama","Margin Call","19504039","2011-09-28","63633832.333333333333"
"Drama","We Need to Talk About Kevin","6038942","2011-09-28","33845347.333333333333"
"Drama","Real Steel","299268508","2011-09-28","108270496.333333333333"
"Drama","50/50","39187783","2011-09-30","114831744.333333333333"
"Drama","A Dangerous Method","27462041","2011-09-30","121972777.333333333333"
"Drama","Dream House","38502340","2011-09-30","35050721.333333333333"
"Drama","Courageous","34522221","2011-09-30","33495534.000000000000"
"Drama","Margaret","46495","2011-09-30","24357018.666666666667"
"Drama","Shame","17693675","2011-10-02","17420797.000000000000"
"Drama","Polisse","20374201","2011-10-06","12704790.333333333333"
"Drama","My Week with Marilyn","35057696","2011-10-17","24375190.666666666667"
"Drama","Martha Marcy May Marlene","3538446","2011-10-21","19656781.000000000000"
"Drama","Anonymous","15395087","2011-10-21","17997076.333333333333"
"Drama","Like Crazy","3542353","2011-10-28","7491962.000000000000"
"Drama","October Baby","5355847","2011-10-30","8097762.333333333333"
"Drama","The Son of No One","0","2011-11-04","2966066.666666666667"
"Drama","J. Edgar","84606030","2011-11-09","29987292.333333333333"
"Drama","Immortals","226904017","2011-11-10","103836682.333333333333"
"Drama","We Have Your Husband","0","2011-11-12","103836682.333333333333"
"Drama","Another Happy Day","355688","2011-11-18","75753235.000000000000"
"Drama","Hugo","185770160","2011-11-22","62041949.333333333333"
"Drama","Take Shelter","3099314","2011-11-25","63075054.000000000000"
"Drama","The Best Exotic Marigold Hotel","136836156","2011-11-28","108568543.333333333333"
"Drama","The Girl with the Dragon Tattoo","232617430","2011-12-14","124184300.000000000000"
"Drama","金陵十三釵","95311434","2011-12-15","154921673.33333333"
"Drama","Young Adult","22939027","2011-12-16","116955963.666666666667"
"Drama","Albert Nobbs","5634828","2011-12-21","41295096.333333333333"
"Drama","We Bought a Zoo","120081841","2011-12-22","49551898.666666666667"
"Drama","In the Land of Blood and Honey","303877","2011-12-23","42006848.666666666667"
"Drama","Extremely Loud & Incredibly Close","55247881","2011-12-24","58544533.000000000000"
"Drama","War Horse","177584879","2011-12-25","77712212.333333333333"
"Drama","The Iron Lady","114956699","2011-12-30","115929819.666666666667"
"Drama","Contraband","63100000","2012-01-12","118547192.666666666667"
"Drama","Red Tails","50365377","2012-01-19","76140692.000000000000"
"Drama","Supporting Characters","0","2012-01-23","37821792.333333333333"
"Drama","The Grey","77278331","2012-01-26","42547902.666666666667"
"Drama","When the Lights Went Out","0","2012-01-31","25759443.666666666667"
"Drama","The Woman in Black","127730736","2012-02-01","68336355.666666666667"
"Drama","Chronicle","145000000","2012-02-01","90910245.333333333333"
"Drama","Big Miracle","24719215","2012-02-02","99149983.666666666667"
"Drama","The Vow","196114570","2012-02-05","121944595.000000000000"
"Drama","LOL","0","2012-02-10","73611261.666666666667"
"Drama","Good Deeds","0","2012-02-23","65371523.333333333333"
"Drama","El Rey de Najayo","0","2012-03-01","0.00000000000000000000"
"Drama","A Thousand Words","22044277","2012-03-07","7348092.333333333333"
"Drama","Mirror Mirror","183018522","2012-03-15","68354266.333333333333"
"Drama","Blue Like Jazz","0","2012-04-13","68354266.333333333333"
"Drama","The Lucky One","99357138","2012-04-19","94125220.000000000000"
"Drama","Darling Companion","0","2012-04-20","33119046.000000000000"
"Drama","Bernie","9206470","2012-04-27","36187869.333333333333"
"Drama","Should've Been Romeo","0","2012-04-28","3068823.333333333333"
"Drama","The Sessions","9138338","2012-05-02","6114936.000000000000"
"Drama","Moonrise Kingdom","68263166","2012-05-16","25800501.333333333333"
"Drama","Stolen","2106557","2012-05-17","26502687.000000000000"
"Drama","What to Expect When You're Expecting","79700000","2012-05-17","50023241.000000000000"
"Drama","On the Road","8784318","2012-05-22","30196958.333333333333"
"Drama","Now Is Good","0","2012-05-25","29494772.666666666667"
"Drama","Snow White and the Huntsman","396600000","2012-05-30","135128106.00000000"
